geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hd1,hd2,hd3,c1,c2,c3
Os06g0644600,318.9381741,0.137316018,0.204999277,0.669836597,0.502961961,0.722141358,8.771228715,9.145675519,8.832883307,8.924726976,8.839209578,8.721958738
Os06g0644700,168.6855102,0.065489142,0.248082692,0.263981099,0.791794483,0.904533385,8.168497684,8.279003137,8.466343714,8.224171911,8.113561492,8.455084031
Os06g0644800,699.2042189,0.521244229,0.172607116,3.019830475,0.002529162,0.017581313,9.749992662,9.968145204,10.08909379,9.397067659,9.468948067,9.664784678
Os06g0645400,1127.955597,0.545250123,0.170017842,3.207017083,0.00134119,0.010564193,10.41131607,10.63337974,10.60048687,9.805498135,10.12030394,10.25823918
Os06g0645500,6.526629479,-1.943957657,1.215141666,-1.59977862,0.109647703,0.286537797,6.667542939,6.662744367,6.585317405,7.182842882,6.727588199,6.382921164
Os06g0645700,583.2412994,-0.271632167,0.165423915,-1.642036867,0.100582364,0.270830382,9.580374992,9.326106114,9.340022545,9.701919236,9.562121355,9.643202925
Os06g0645800,824.5982845,-0.048718632,0.192617735,-0.25292911,0.800322994,0.908703816,10.01103903,10.00756361,9.730804191,10.02770541,9.620977396,10.18440228
Os06g0645901,122.7092806,0.160760642,0.405436709,0.396512301,0.691727135,0.84660311,8.229402121,8.344278563,7.500623529,7.94507282,7.646345607,8.306503136
Os06g0646000,372.5132133,0.24453764,0.17543942,1.393858006,0.163360487,0.370099422,9.198817614,9.151811878,9.018803933,8.966259798,8.858561884,9.014245881
Os06g0646100,27.64997787,0.015651193,0.468456681,0.033410118,0.973347541,0.989489548,7.166879235,7.141675401,7.295868898,7.182842882,7.28235733,7.126313737
Os06g0646400,1642.48866,0.284174396,0.14810651,1.918716445,0.055020229,0.180000077,10.94661043,11.09019783,10.77087111,10.76143632,10.57585565,10.7054255
Os06g0646500,2362.141142,0.295648119,0.134628138,2.196035122,0.02808943,0.111656136,11.34119063,11.43554012,11.52119292,11.06437657,11.26170355,11.14047224
Os06g0646600,447.5338951,0.110853141,0.209006833,0.530380463,0.595848169,0.78600791,9.465496195,9.005531329,9.32127637,9.238601208,9.350452429,8.962029513
Os06g0646700,473.9263127,-0.245418284,0.165501621,-1.482875404,0.138107517,0.33290018,9.308663487,9.203883272,9.083039244,9.402504443,9.339657779,9.424867826
Os06g0646801,17.13253283,-0.381533437,0.639682774,-0.596441632,0.550880235,0.756762741,6.98333239,6.866088037,7.091930306,7.038790511,6.869208631,7.24912165
Os06g0646900,357.1534614,1.229497445,0.186770444,6.582933662,4.61E-11,3.48E-09,9.293492509,9.428471676,9.354840262,8.372385386,8.463412346,8.638872739
Os06g0647000,20.43167341,-2.417091861,0.742555933,-3.255097363,0.001133535,0.009258708,6.584342066,6.845696572,6.855851386,6.880522106,7.614577152,7.216070545
Os06g0647100,90.20784312,0.352016278,0.302907026,1.162126488,0.245184089,0.476332695,7.730061917,7.847822955,8.092837068,7.715868285,7.81890881,7.675009438
Os06g0647200,1.983289952,1.128819431,1.864144218,0.605542973,0.544818281,0.752019626,6.584342066,6.58094087,6.732910426,6.688578945,6.382921164,6.382921164
Os06g0647400,132.1266123,1.458949301,0.310193272,4.703355728,2.56E-06,5.44E-05,8.254609957,8.290771856,8.648423389,7.461736889,7.581765794,7.901629005
Os06g0647500,1050.546775,-0.713070042,0.188070666,-3.79150059,0.00014974,0.001754359,9.878976273,9.763360383,10.04456658,10.84361168,10.34363312,10.30406036
Os06g0647700,343.0047004,-0.624869675,0.184528989,-3.386295452,0.000708431,0.006355784,8.847213489,8.610308043,8.675956341,9.217074192,9.058343805,9.190325655
Os06g0647801,929.7850591,-0.871629781,0.222182168,-3.92304112,8.74E-05,0.00111298,9.979741043,9.560887006,9.41081922,10.73934123,10.37268262,10.04562659
Os06g0647900,367.2774328,-1.373316656,0.572959313,-2.396883381,0.016535185,0.07505233,8.760014377,8.49913132,8.003228915,10.00131148,9.166807276,8.835687986
Os06g0648200,1928.578794,-0.740083627,0.17373449,-4.259854368,2.05E-05,0.000331318,10.82724158,10.60220829,10.50131318,11.61489439,11.21230058,11.11739818
Os06g0648500,15.52085881,0.886227208,0.743088051,1.19262745,0.23301531,0.462367482,6.874321505,7.177819515,7.158083385,6.880522106,6.626926636,7.086900273
Os06g0648600,14.30958231,0.884591588,0.746635419,1.184770459,0.236108215,0.466210198,6.831864286,7.103548335,7.182882559,6.777035476,6.727588199,7.066271116
Os06g0649000,5.779602949,-1.710815663,1.151910261,-1.485198736,0.137491187,0.331983842,6.629510507,6.58094087,6.70254614,6.735645681,7.088119861,6.55525767
Os06g0649500,346.5756579,-0.16529278,0.193606809,-0.853754995,0.393240756,0.632358973,8.931604603,8.957011664,8.819351895,9.229416199,8.929677615,8.881634751
Os06g0649600,458.8095498,-0.223992531,0.189620833,-1.181265409,0.237497304,0.467934319,9.250899035,8.957011664,9.29460093,9.220170002,9.500697139,9.300083132
Os06g0649700,80.5991281,0.27891301,0.288220041,0.967708593,0.333189926,0.573565844,7.824026559,7.789550286,7.812263597,7.695247198,7.76444389,7.5908069
Os06g0649800,55.33024516,0.250171984,0.352961082,0.708780647,0.478460609,0.705067059,7.655437903,7.509619329,7.549271729,7.474863084,7.342330076,7.601726658
Os06g0649900,119.2647538,0.822610152,0.274110719,3.001014175,0.00269082,0.01846462,8.299537962,8.306293306,7.992837363,7.794556914,7.879210358,7.695016688
Os06g0650100,167.8196642,0.387012141,0.226888847,1.705734531,0.088057517,0.248674768,8.392322684,8.271095252,8.508294163,8.100043061,8.160615759,8.246708761
Os06g0650300,6.601369811,0.435555849,1.070519087,0.40686416,0.68410776,0.84237076,6.731229274,6.695651005,6.969439113,6.559612555,6.952147546,6.62649732
Os06g0650600,281.039595,0.466114626,0.254969265,1.828120835,0.067531419,0.207476923,8.681751664,8.646356474,9.281069161,8.541354945,8.483967496,8.726191188
Os06g0650700,4574.036415,-1.240551234,0.183218491,-6.770884443,1.28E-11,1.08E-09,11.71179511,11.48119373,11.25326429,12.90309648,12.79010058,12.29872467
Os06g0650800,158.440414,-0.362236829,0.240241885,-1.507800479,0.131605599,0.323496765,8.127676562,8.172039397,8.097622386,8.541354945,8.186707381,8.258899338
Os06g0650900,286.6846607,-1.63940966,0.206787874,-7.927977729,2.23E-15,4.17E-13,8.155042641,8.218429624,8.028810497,9.330121469,9.261660205,8.993598058
Os06g0651000,153.5489318,-0.37112883,0.251962245,-1.472954133,0.140763404,0.336956343,8.031666861,8.110321495,8.171709964,8.451448447,8.39970053,8.05476564
Os06g0651100,305.2081896,0.782213866,0.19264984,4.060288163,4.90E-05,0.00069418,8.931604603,9.041377152,9.239665652,8.525934774,8.54860703,8.550208828
Os06g0651200,2499.046369,-1.303533229,0.171729378,-7.590624541,3.18E-14,4.61E-12,10.71398242,10.76550692,10.44091151,12.08355944,11.89903162,11.55408592
Os06g0651300,166.8450599,0.012411961,0.22594989,0.054932361,0.95619235,0.982496555,8.246264186,8.286861247,8.32366131,8.383984188,8.120396796,8.318126613
Os06g0651600,675.0526471,-0.10161474,0.167679791,-0.606004692,0.544511638,0.751900663,9.591209255,9.65368317,9.735028756,9.531991946,9.896131194,9.779907602
Os06g0652000,668.8022826,0.010997149,0.159147326,0.069100435,0.944909675,0.978026236,9.699497894,9.734036911,9.655499083,9.710664644,9.522264319,9.815008382
Os06g0652100,4.581559573,3.37737659,1.448224245,2.332081238,0.019696418,0.085365581,6.731229274,6.824330601,6.934298891,6.382921164,6.555561783,6.55525767
Os06g0652200,5.290713163,0.19093397,1.166339051,0.163703659,0.869964437,0.94529913,6.731229274,6.824330601,6.70254614,6.910384023,6.68158831,6.382921164
Os06g0652250,10.98731116,-0.916970706,0.837198752,-1.095284367,0.273392074,0.509093395,6.831864286,6.662744367,6.915815903,7.201183381,6.8984056,6.7269832
Os06g0652300,18.94022409,-1.592111781,0.600002223,-2.653509803,0.007965946,0.043650861,6.831864286,6.866088037,6.896637317,7.318545562,7.297768909,6.976080643
Os06g0652400,361.6303723,-0.121738745,0.192307666,-0.633041559,0.526706504,0.739455414,8.961037597,8.904258724,9.023493242,9.166576934,9.148275843,8.812114765
Os06g0652550,44.58734645,-0.394267827,0.434659325,-0.907073205,0.364368086,0.604904282,7.520014065,7.255812127,7.230095577,7.219080511,7.547820372,7.623213068
Os06g0652600,7.287794022,0.179217833,1.024135011,0.174994343,0.861084079,0.940645708,6.808996385,6.939978273,6.668918923,6.688578945,7.001019093,6.55525767
Os06g0653000,81.14012347,0.362710629,0.367485497,0.987006649,0.323639379,0.564055083,7.74952426,7.517474222,8.135233635,7.537856127,7.677150632,7.780612529
Os06g0653100,951.6823912,0.472201245,0.151310984,3.120733428,0.001804013,0.013394441,10.14238035,10.42455202,10.34157714,9.956204095,9.855390472,9.893682784
Os06g0653200,11.76219236,-0.872167615,0.754463962,-1.156009642,0.247677213,0.479230828,6.853588726,6.885623709,6.760799345,6.735645681,7.06745629,7.1068974
Os06g0653300,188.5278245,0.659544075,0.223378,2.95259191,0.003151182,0.021026757,8.496117983,8.622433942,8.581856187,8.085430357,8.085824275,8.335362984
Os06g0653800,403.7745004,-0.10950245,0.182172083,-0.601093472,0.547777731,0.754526868,8.95129707,9.131250424,9.159334081,9.024501159,9.303986911,9.150690079
Os06g0653900,554.3932328,0.799158767,0.193127247,4.137990769,3.50E-05,0.00051982,9.547363003,9.706841505,9.972675572,9.020932802,9.024744827,9.313900872
Os06g0654000,802.4367395,-0.274528942,0.168382248,-1.63039124,0.103018835,0.275394012,9.950134569,9.846613263,9.542507558,10.03118792,9.96386219,10.06514444
Os06g0654300,5.358645339,0.289861777,1.014729072,0.285654354,0.775142869,0.895024367,6.731229274,6.824330601,6.732910426,6.63264485,6.804552836,6.7269832
Os06g0654400,114.3012047,-0.282232619,0.286662051,-0.984548243,0.324846024,0.565375868,7.847771238,7.924585237,7.966444181,8.063170116,8.267871216,7.789713126
Os06g0654900,535.7720809,-0.683796826,0.192987868,-3.543211459,0.000395286,0.003937948,9.231098346,8.877093751,9.288817698,9.835749538,9.62761304,9.553414197
Os06g0655100,102.692982,0.201357064,0.315555984,0.638102506,0.523406955,0.737449489,8.168497684,7.765338447,7.906153601,7.695247198,7.782904902,8.069030622
Os06g0655500,257.6956763,0.28909451,0.22147117,1.305336989,0.191778124,0.409187349,8.633102558,8.813248426,8.832883307,8.412527601,8.458222009,8.808145484
Os06g0656000,47.95382264,0.283331789,0.402875202,0.703274333,0.481884803,0.707097371,7.399480229,7.614155133,7.475323326,7.407243568,7.182873394,7.568597472
Os06g0656300,185.4812748,0.450627315,0.278152128,1.620075022,0.105216162,0.279373443,8.118415083,8.607259048,8.699959589,8.177390486,8.085824275,8.407456236
Os06g0656400,6.013167218,0.58615915,1.069893845,0.547866643,0.583783474,0.77794279,6.831864286,6.885623709,6.668918923,6.559612555,6.8984056,6.62649732
Os06g0656500,62.85511714,-0.12586764,0.405316274,-0.310541787,0.756148988,0.885786381,7.768637447,7.669283462,7.182882559,7.674208967,7.592824153,7.601726658
Os06g0656700,270.7158547,1.349736337,0.269452571,5.009179658,5.47E-07,1.45E-05,8.734433333,9.139511779,9.317496709,7.919934625,8.193144166,8.455084031
Os06g0657500,84.52772532,-0.00662245,0.360433362,-0.018373577,0.985340831,0.994113753,7.716885139,7.740567379,7.871865247,7.407243568,7.76444389,8.069030622
Os06g0657750,7.362776917,1.827292837,1.011351846,1.806782521,0.070796195,0.214371414,6.701009608,7.076867019,6.896637317,6.688578945,6.555561783,6.7269832
Os06g0658000,7.870264325,0.398273789,1.05711886,0.376754028,0.706356408,0.855096392,6.808996385,6.695651005,7.002487924,6.382921164,7.001019093,6.7269832
Os06g0658400,218.3944352,-0.367525096,0.229779149,-1.599471048,0.109715977,0.286614735,8.50639384,8.259138524,8.41191073,8.672539244,8.388766717,8.788121489
Os06g0658500,2.202699799,-0.792140029,1.633917694,-0.484810239,0.627810959,0.805819608,6.584342066,6.58094087,6.585317405,6.382921164,6.768043181,6.62649732
Os06g0658900,1444.690681,-0.032191669,0.145254703,-0.221622218,0.824607985,0.922741305,10.54835571,10.69307409,10.66200794,10.62345714,10.81843918,10.53802486
Os06g0659200,134.1468124,0.101142266,0.262039102,0.385981579,0.699510312,0.851192132,8.177385863,8.189112402,8.028810497,8.237217908,8.113561492,7.859910257
Os06g0659300,1352.181132,0.556018518,0.142832836,3.892791981,9.91E-05,0.001233802,10.86562036,10.85242643,10.64650207,10.22898715,10.28231066,10.36949948
Os06g0659400,2.12876626,2.112825208,1.869669434,1.130052815,0.25845397,0.49207654,6.629510507,6.778035539,6.585317405,6.382921164,6.382921164,6.62649732
Os06g0659500,478.465135,0.54440647,0.177981649,3.058778653,0.002222413,0.015884208,9.360498577,9.487443821,9.643549013,8.951303024,9.194147115,9.100293136
Os06g0660400,35.06145691,0.793198073,0.535009274,1.482587521,0.138184035,0.333021964,7.166879235,7.409754012,7.610548126,6.848669705,7.31289241,7.265130717
Os06g0660700,849.6734669,-0.243444363,0.152432434,-1.597064071,0.110251426,0.287528986,9.814634552,10.00867396,9.784764118,9.990615377,10.15115991,10.09075933
Os06g0660800,472.9607976,-0.267699536,0.186151916,-1.438070272,0.150414117,0.351712074,9.252863669,9.17809245,9.137962612,9.166576934,9.612081034,9.37048547
Os06g0661200,82.74663516,-1.252749415,0.356720824,-3.511848283,0.000445002,0.004325601,7.487159178,7.555805623,7.326832238,8.324899067,7.853767216,7.743419746
Os06g0661400,95.62046107,0.023042869,0.353027711,0.065272126,0.947957335,0.979376267,8.080638064,7.669283462,7.812263597,7.77542008,7.570581545,8.144582206
Os06g0661500,887.4944944,-0.667749275,0.188412393,-3.544083615,0.00039398,0.003927999,10.03716819,9.565447203,9.499969193,10.22595596,10.37529448,10.25964949
Os06g0661600,502.5512649,-0.820458682,0.17608357,-4.659484605,3.17E-06,6.59E-05,9.072813408,8.930890825,9.032823998,9.749363452,9.731801645,9.4274055
Os06g0661766,734.5446155,-0.429147772,0.161134921,-2.663282232,0.007738248,0.042787469,9.758236047,9.592502609,9.479893197,10.04675475,10.00334351,9.853016645
Os06g0661800,308.3561374,-0.555913185,0.240354595,-2.312887698,0.020728814,0.088967238,8.914136795,8.576373778,8.374292463,9.204621379,8.791598735,9.044645504
Os06g0661900,98.12978562,0.134850591,0.270872986,0.497836987,0.618598944,0.799700023,7.81800947,8.016243747,7.889140109,7.911430353,7.81890881,7.807688406
Os06g0662000,2815.067501,0.01618824,0.12994266,0.124579876,0.900856161,0.95801878,11.64909313,11.53926129,11.45037917,11.56559808,11.56461899,11.46737385
Os06g0662100,5.802096092,0.880873168,1.030121112,0.85511612,0.392486866,0.631820756,6.758985684,6.885623709,6.786726269,6.814385704,6.555561783,6.681063439
Os06g0662150,3.16833525,-0.432570108,1.478230003,-0.292627066,0.769807224,0.891486235,6.784789717,6.58094087,6.382921164,6.688578945,6.555561783,6.767367962
Os06g0662151,11.99815472,0.241529054,0.713637126,0.338447995,0.735025611,0.873003111,6.931669201,6.845696572,7.048817432,7.015314178,6.804552836,6.868359006
Os06g0662200,833.3957502,-0.156217913,0.201732438,-0.77438172,0.43870509,0.673473161,9.669187923,9.889497101,10.07809171,9.641428468,10.20507352,10.14981197
Os06g0662550,91.97982867,-1.755330895,0.404374152,-4.3408583,1.42E-05,0.000240004,7.42669245,7.578094562,7.077878741,8.262904823,8.372187991,7.72432486
Os06g0662850,3.795840876,1.483662596,1.475176063,1.005752895,0.314534452,0.555164032,6.629510507,6.885623709,6.70254614,6.382921164,6.768043181,6.382921164
Os06g0663000,27.22469024,1.579891944,0.57629055,2.741485078,0.006116214,0.035700546,7.115688015,7.493710041,7.4580633,6.735645681,7.088119861,6.999945326
Os06g0663100,244.6124979,-0.339918371,0.19997808,-1.699778152,0.089172662,0.250809125,8.533405347,8.420523149,8.562201051,8.586552737,8.823525497,8.759576655
Os06g0663200,565.4284242,-0.048176417,0.164316197,-0.293193356,0.769374363,0.891279651,9.553710969,9.431813792,9.445781578,9.358406596,9.629818004,9.546443601
Os06g0663400,106.8178416,0.336433791,0.271138525,1.240818847,0.214672677,0.438619625,8.016570243,8.068906335,7.966444181,7.93675477,7.928430995,7.675009438
Os06g0663500,97.09251186,-0.186273032,0.324972703,-0.573195935,0.566512037,0.766802716,7.511907308,7.986490528,7.922914975,8.009540722,7.944374864,7.780612529
Os06g0663600,168.5150778,-0.342971468,0.243857275,-1.406443454,0.159592484,0.364784855,8.283386953,8.110321495,8.162693004,8.606151219,8.224831538,8.294771016
Os06g0663800,170.2002974,0.313649274,0.249136829,1.258943831,0.208050621,0.429875095,8.258761903,8.286861247,8.588342969,8.243689675,8.035674022,8.318126613
Os06g0663900,20.36036896,1.517750489,0.561623264,2.702435219,0.00688336,0.039202561,7.270376289,7.223370041,7.218569004,6.938576856,6.925972853,6.803814466
Os06g0664000,11.25036662,-0.305543992,0.852820518,-0.358274673,0.72013777,0.863184976,6.831864286,6.625349875,7.077878741,6.735645681,6.952147546,7.066271116
Os06g0664100,76.21175826,0.485722427,0.336413695,1.443824775,0.148788271,0.349135136,7.888140265,7.80145593,7.742709115,7.840977977,7.476087962,7.4490932
Os06g0664200,30.79347948,0.779793154,0.491555281,1.586379364,0.112653279,0.291655548,7.342360049,7.46105094,7.230095577,7.144701909,7.266642424,6.92502623
Os06g0664300,883.8107082,1.053174208,0.148010667,7.115529115,1.11E-12,1.18E-10,10.4302493,10.42122994,10.35801383,9.634544503,9.42376688,9.482102778
Os06g0664400,599.6825466,0.240313119,0.163755233,1.467514131,0.142236248,0.339088145,9.497170054,9.7673124,9.695100094,9.546757798,9.421213593,9.424867826
Os06g0664800,10.85239504,0.77221476,0.779863854,0.990191757,0.322080401,0.56264503,6.874321505,7.019895773,6.986202904,6.63264485,6.838068007,6.951156431
Os06g0665000,722.539764,0.169524154,0.150985549,1.122783966,0.261529257,0.495318512,9.779986684,9.918172274,9.854949021,9.789096221,9.609848147,9.731711427
Os06g0665100,413.3874176,0.312031143,0.174699853,1.786098483,0.074083314,0.221162385,9.190628597,9.298838747,9.290748112,8.955057625,8.944186456,9.175215279
Os06g0665500,4266.503846,0.373555057,0.139375157,2.680212639,0.007357541,0.041200167,12.15731703,12.19281243,12.47532332,11.92930693,11.86610048,11.97075437
Os06g0665800,390.313389,0.578872953,0.179728002,3.220827852,0.001278209,0.010165185,9.27815443,9.242647637,9.328805097,9.024501159,8.787554074,8.755448751
Os06g0665900,520.6259781,0.120009054,0.155729437,0.770625365,0.440929022,0.675390983,9.426172018,9.466433178,9.456102443,9.271769373,9.41352568,9.378385025
